market_id,location_id,district_code,state_name,district_name,population,male,female,literate,workers,households,households_with_internet,households_with_electric_lighting,urban_households,rural_households,households_with_computer,lpg_or_png_households,state_key,district_key,latitude,longitude,literacy_rate,worker_participation_rate,internet_penetration,computer_penetration,lpg_adoption_rate,urban_household_ratio,population_normalized,DSS,market_tier
562,562,562,KARNATAKA,Dharwad,1847023,937206,909817,1301664,784833,483104,15013,347962,283397,199707,49585,140584,KARNATAKA,DHARWAD,15.383064253990609,74.84787721830986,0.6954228913301153,0.4057187034218107,0.17224656598787563,0.3385482500285536,0.3931687262531027,0.5866169603232431,0.1663947737199226,37.37091517692189,High Potential
563,563,563,KARNATAKA,Uttara Kannada,1437169,726256,710913,1081906,608526,474792,6129,290791,140511,334281,21501,88187,KARNATAKA,UTTARA KANNADA,14.388194923206106,73.76466714530535,0.7755825202843327,0.40207098736002467,0.06640619892402883,0.11942700104675735,0.24822764663033192,0.2959422231208613,0.12931110922912334,25.327148079609696,Medium Potential
564,564,564,KARNATAKA,Haveri,1597668,819128,778540,1085443,730066,413564,2456,295937,98488,315076,17819,41517,KARNATAKA,HAVERI,14.725363545914398,75.41142462268482,0.6531577300189593,0.48374202352149853,0.02579879838674279,0.11102692262312694,0.13070622207427393,0.23814451934887954,0.1438330879510799,22.6015605052495,Medium Potential
565,565,565,KARNATAKA,Bellary,2452595,1236954,1215641,1421621,1116880,623480,9626,440374,251876,371604,40190,114040,KARNATAKA,BELLARY,,,0.4868052568775468,0.47991819038806216,0.08114760998382863,0.19268870889565193,0.24433181931731002,0.4039840893051902,0.2211870384605919,28.9654595156036,High Potential
566,566,566,KARNATAKA,Chitradurga,1659456,840843,818613,1087392,856587,447348,5711,307257,97644,349704,28897,60522,KARNATAKA,CHITRADURGA,14.942925366773162,76.01375073064517,0.6129307701202544,0.6279760654023566,0.06557622749848785,0.19320629526154012,0.1787645373864053,0.21827302234502,0.1494236774330845,26.171305051757464,Medium Potential
567,567,567,KARNATAKA,Davanagere,1945497,986400,959097,1308540,875207,530691,7320,372671,176011,354680,39416,100812,KARNATAKA,DAVANAGERE,,,0.6418297963249964,0.46646572752114734,0.0715593348874784,0.23017678028457933,0.25404586317274575,0.33166381189807254,0.17530471915675366,27.966239008278365,High Potential
568,568,568,KARNATAKA,Shimoga,1752753,877415,875338,1263016,780598,554106,8791,363835,201662,352444,35207,128087,KARNATAKA,SHIMOGA,,,0.7218612010143406,0.45548882379434785,0.08362970612936939,0.1891646898807171,0.31077031681751693,0.36394119536695146,0.1578652069679874,29.199569335816122,High Potential
569,569,569,KARNATAKA,Udupi,1177361,562131,615230,926429,513241,385389,9070,224814,115572,269817,24817,83810,KARNATAKA,UDUPI,13.439461015644172,74.81035235030674,0.8323918987414924,0.43252347885457076,0.12831100585625518,0.192436200665229,0.29191844376220527,0.2998840132956571,0.10580363411841177,28.414041862618678,High Potential
570,570,570,KARNATAKA,Chikmagalur,1137961,566622,571339,818345,565774,392426,4510,238505,80766,311660,18727,74534,KARNATAKA,CHIKMAGALUR,,,0.7194312527442837,0.5816989899571327,0.05815561685374093,0.12873389315728276,0.25400138663708205,0.20581205118926882,0.10223871494978712,25.141154317173765,Medium Potential
571,571,571,KARNATAKA,Tumkur,2678980,1350594,1328386,1813391,1354646,890242,7971,562769,204799,685443,41751,116539,KARNATAKA,TUMKUR,,,0.6489952203285494,0.6023378745849047,0.04336451087701716,0.12559104705768065,0.17272866931643047,0.230048683391707,0.2416703944501628,26.50491589717459,High Potential
572,572,572,KARNATAKA,Bangalore,9621551,5022661,4598890,7512276,4246927,3267960,430880,2330631,2967384,300576,790103,1788912,KARNATAKA,BANGALORE,,,0.8222307023652127,0.44585006134670724,0.7593408973656044,0.8701179624570446,0.7462264075742668,0.908023354019021,0.8698354816947734,77.66613318017026,Very High Potential
573,573,573,KARNATAKA,Mandya,1805769,905085,900684,1149649,871408,562302,3367,391033,103435,458867,20265,80452,KARNATAKA,MANDYA,13.797030315384616,75.60488118461538,0.5818845330430895,0.5461122345422139,0.02608580488647535,0.08410314696556842,0.18948467868134766,0.1839491945609299,0.1626621042939723,22.26437023383689,Medium Potential
574,574,574,KARNATAKA,Hassan,1776421,883667,892754,1225256,903580,628981,4851,400702,132878,496103,23444,90599,KARNATAKA,HASSAN,12.999231985148516,94.73458244084159,0.6704025873982515,0.6096303331471472,0.036133032905234265,0.0888163105598978,0.1908131157452107,0.21125916363133385,0.16000669191425665,24.76507243047223,Medium Potential
575,575,575,KARNATAKA,Dakshina Kannada,2089649,1034714,1054935,1666323,997721,650292,23305,386300,317373,332919,55233,175270,KARNATAKA,DAKSHINA KANNADA,12.873263444902387,75.11463640845987,0.8499831902375521,0.5336675703593555,0.1999871478806168,0.2709142585255787,0.36359699291787595,0.4880469081581813,0.1883476183444588,38.38476111390998,High Potential
576,576,576,KARNATAKA,Kodagu,554519,274608,279911,412877,278938,212974,3308,113931,31792,181182,10758,40958,KARNATAKA,KODAGU,12.951213871173708,75.83986703483568,0.7618481003157138,0.5959321806462482,0.081690956036685,0.1394012977305492,0.2572829112327255,0.14927643749941308,0.04944877663555596,24.309058086714224,Medium Potential
577,577,577,KARNATAKA,Mysore,3001127,1511600,1489527,1962180,1314268,920982,28397,640868,380386,540596,80086,273706,KARNATAKA,MYSORE,,,0.6105030418546982,0.43739368873074247,0.17083244528941505,0.27863747925831256,0.40168891562441883,0.4130221871871546,0.2708183136231305,34.351892402208684,High Potential
578,578,578,KARNATAKA,Chamarajanagar,1020791,512231,508560,565279,481693,319880,1334,212156,57200,262680,11863,40944,KARNATAKA,CHAMARAJANAGAR,,,0.4436566751193833,0.5200873896854755,0.015496872903177278,0.08810108820945575,0.16872301631073025,0.1788170563961486,0.09163715203131627,19.23082298387251,Medium Potential
579,579,579,KARNATAKA,Gulbarga,2566326,1301755,1264571,1427368,1087028,600007,9752,404767,199303,400704,52483,77334,KARNATAKA,GULBARGA,,,0.4477016731523083,0.40244525879943616,0.0858898412894608,0.2805991944776526,0.1699491753388291,0.3321677913757673,0.23147744003335463,26.453307133832503,High Potential
580,580,580,KARNATAKA,Yadgir,1174271,590329,583942,510003,547696,262995,1410,156222,55208,207787,13216,18978,KARNATAKA,YADGIR,17.689424461139897,76.0687216326425,0.2444539307310581,0.5067704235831366,0.022435509257353065,0.13840297828892342,0.0918390360315218,0.20992034069088766,0.10552405035620238,18.370619324941252,Medium Potential
581,581,581,KARNATAKA,Kolar,1536401,776396,760005,1016219,717872,477609,5051,309494,151042,326567,27235,72407,KARNATAKA,KOLAR,13.116530547488583,77.94116736210046,0.6232002874406064,0.5087891568767232,0.05281320140121416,0.16427472625228537,0.2012257568320381,0.31624613439026483,0.13828963864386856,26.063642936925426,Medium Potential
582,582,582,KARNATAKA,Chikkaballapura,1255104,636437,618667,783222,639778,409702,2672,257243,94053,315649,17360,50936,KARNATAKA,CHIKKABALLAPURA,13.537314064795918,77.81361390306122,0.5608323520847316,0.6122824873817071,0.029196398217269028,0.10829836666122833,0.16366484886646815,0.22956441511147127,0.11283783490334545,23.448504001729955,Medium Potential
583,583,583,KARNATAKA,Bangalore Rural,990923,509172,481751,688749,459891,326462,3729,214253,95410,231052,17066,77454,KARNATAKA,BANGALORE RURAL,,,0.6792830734953612,0.5011451424735501,0.05774693237872483,0.14613464722827058,0.3191599790313641,0.29225453498416354,0.08893468995698933,26.000120660938148,Medium Potential
584,584,584,KARNATAKA,Ramanagara,1082636,548008,534628,674758,531459,351784,2844,238926,84834,266950,18003,46872,KARNATAKA,RAMANAGARA,12.717379316759777,77.30261009273742,0.5595401897132033,0.566384530963631,0.038300440843873365,0.14193463776136023,0.17594209878019915,0.2411536624747004,0.0972328988836917,23.405456406279285,Medium Potential
585,585,585,GOA,North Goa,818008,416677,401331,663060,327658,325089,23440,173951,209230,115859,56266,132612,GOA,NORTH GOA,47.36656369561403,41.91046466842105,0.8719315085296484,0.346392075028486,0.4112656487581249,0.6076696256304859,0.5541653729473681,0.6436083657090828,0.07328930929600627,46.98792039126695,Very High Potential
586,586,586,GOA,South Goa,640537,322463,318074,502427,249590,251493,17624,138810,162873,88620,44299,102191,GOA,SOUTH GOA,48.01870113416667,41.9893717425,0.8282476726201342,0.3198516101232285,0.39946340484031606,0.619380811579183,0.5519789871553357,0.6476243871598812,0.05723170092608276,45.9278024837396,Very High Potential
587,587,587,LAKSHADWEEP,Lakshadweep,64473,33123,31350,52553,18753,21242,327,10669,15953,5289,1501,1779,LAKSHADWEEP,LAKSHADWEEP,,,0.8794985348651314,0.07927187221715715,0.0808847624802251,0.21638045350294122,0.10779514030807913,0.7510121457489879,0.0051093253942402495,29.62960388162874,High Potential
588,588,588,KERALA,Kasaragod,1307375,628613,678762,1037492,462998,417805,10378,237670,166164,251641,32484,74092,KERALA,KASARAGOD,12.455296275,75.1112537,0.8435646346241692,0.2333664488535283,0.13591187883285613,0.2434578407800329,0.23665881001668046,0.39770706430033154,0.11756732449378147,28.0799893140669,High Potential
589,589,589,KERALA,Kannur,2523003,1181446,1341557,2138434,824116,872479,32653,511167,566191,306288,83940,115356,KERALA,KANNUR,12.196635385602095,75.32892915433071,0.933627968887067,0.1663920571069898,0.2092374366770824,0.3139830950076767,0.17453144043198368,0.648945132203755,0.22755756711096056,36.794367103276855,High Potential
590,590,590,KERALA,Wayanad,817420,401684,415736,645585,340077,277988,4712,149864,11805,266183,15944,23028,KERALA,WAYANAD,11.704458598726115,75.70101910828025,0.8372524373016053,0.384091974476937,0.08995180081781173,0.16554071060600833,0.10654065630746683,0.042465861835762696,0.07323610694902274,18.978861654700694,Medium Potential
591,591,591,KERALA,Kozhikode,3086293,1470942,1615351,2615443,948981,990336,36791,641660,666543,323793,107602,145558,KERALA,KOZHIKODE,11.45234476883117,75.7947561922078,0.933400235639416,0.11973689749524985,0.20763226535409965,0.3615237557040343,0.19485784605266837,0.673047329391237,0.27852414879864035,37.99016898938278,High Potential
592,592,592,KERALA,Malappuram,4112920,1960328,2152592,3311315,1062424,1157129,27909,730119,522586,634543,119918,139994,KERALA,MALAPPURAM,11.325622811792453,76.29248956406619,0.8627959257548166,0.0,0.13171631492828453,0.34235247237814287,0.15906506282119473,0.4516229391882841,0.3714135465480725,30.003079421175116,High Potential
593,593,593,KERALA,Palakkad,2809934,1359478,1450456,2239492,1042340,894341,27162,587583,228442,665899,69440,178386,KERALA,PALAKKAD,32.111782084730535,56.27548275748503,0.8492716183826345,0.27429041882231353,0.1681384057786966,0.24305505144994338,0.2671228902940833,0.25543053488546313,0.2535191361965606,28.5973666038078,High Potential
594,594,594,KERALA,Thrissur,3121200,1480763,1640437,2678548,1095727,1051867,56148,721625,715119,336748,132774,338350,KERALA,THRISSUR,10.527339350384615,76.2274072946895,0.9513117605534729,0.22585694382987742,0.3021823369219973,0.4286698893349031,0.43539199812015195,0.6798568640331906,0.2816825405097871,44.59828364884713,Very High Potential
595,595,595,KERALA,Ernakulam,3282388,1619557,1662831,2855676,1249343,1174691,88737,771287,804997,369694,184167,499291,KERALA,ERNAKULAM,10.648068128328612,76.30382134787536,0.9710244290906644,0.2978437725758679,0.4312913988561391,0.5453959095176739,0.5777317632931694,0.685284044910534,0.2962668600771036,51.32032788690879,Very High Potential
596,596,596,KERALA,Idukki,1108974,552808,556166,923010,516363,412433,8250,244844,20823,391610,24863,54626,KERALA,IDUKKI,30.39692400989761,76.415201,0.9081712263978303,0.5048433005763916,0.10773745870588192,0.17673010993108132,0.17485063754957553,0.05048820050771883,0.09961596591575354,22.979329510971453,Medium Potential
597,597,597,KERALA,Kottayam,1974551,968289,1006262,1749798,735735,678161,37849,464039,196194,481967,83999,187213,KERALA,KOTTAYAM,10.4157752559375,76.6134846840625,0.9979997041213442,0.2783342254219222,0.31635002320810546,0.41963784134523524,0.37259492301818337,0.28930298262506987,0.17793353036297754,35.32951789567193,High Potential
598,598,598,KERALA,Alappuzha,2127789,1013142,1114647,1852797,804471,723536,28842,507913,392117,331419,71593,274392,KERALA,ALAPPUZHA,9.641736942424242,76.19524288383839,0.9722953407112835,0.2916539732692439,0.2234352000133705,0.32445200374184774,0.5146642062486516,0.5419453904159572,0.191798532483833,39.230356988839326,Very High Potential
599,599,599,KERALA,Pathanamthitta,1197412,561716,635696,1062553,392794,472840,21015,302296,57848,414992,49466,128889,KERALA,PATHANAMTHITTA,9.354317906687898,76.73554528184714,1.0000000000000002,0.16978892076320473,0.2501272612545832,0.346098862996448,0.3678100532285594,0.12234159546569665,0.10761785224658672,26.758885498785983,High Potential
600,600,600,KERALA,Kollam,2635375,1246968,1388407,2240273,912025,925130,31542,630767,401415,523715,83133,263148,KERALA,KOLLAM,8.975981137741046,76.75245890192838,0.9378014480533341,0.21370702213480608,0.18983220043736213,0.28973122934328316,0.3841399041348137,0.4339011814555792,0.2377250061164603,33.966457936351716,High Potential
601,601,601,KERALA,Thiruvananthapuram,3301427,1581678,1719749,2785408,1231669,1169117,71621,783872,609824,559293,155321,343590,KERALA,THIRUVANANTHAPURAM,15.365587438014527,70.27904618062954,0.9271629873258185,0.27946160153113,0.3480982804387331,0.45398591696114915,0.39714386445304223,0.5216107540990337,0.29798951226115045,42.92967945055745,Very High Potential
602,602,602,TAMIL NADU,Thiruvallur,3728104,1876062,1852042,2791721,1538054,1119433,75634,909400,732196,387237,174279,621907,TAMIL NADU,THIRUVALLUR,13.183100714079423,79.97365099999999,0.7689581220871324,0.37561636142522337,0.38482337511358794,0.5412160843148345,0.7574428931546688,0.6540775553338163,0.33659532485280685,51.1623647290961,Very High Potential
603,603,603,TAMIL NADU,Chennai,4646732,2335844,2310888,3776276,1817297,1314125,217368,1096334,1314125,0,355838,910262,TAMIL NADU,CHENNAI,13.044088371741935,80.19091830993548,0.875424636209575,0.32334369819275377,0.9548516772082354,0.9809402937570324,0.946248597092944,1.0,0.4197129534323838,78.53537547694872,Very High Potential
604,604,604,TAMIL NADU,Kancheepuram,3998252,2012958,1985294,3013382,1673814,1213504,100322,961161,774705,438799,200738,622095,TAMIL NADU,KANCHEEPURAM,,,0.7770354676891498,0.3904221066264536,0.47283345865659177,0.578409459369071,0.6983560067554824,0.6384033344760297,0.3610383650448275,53.30634291323465,Very High Potential
605,605,605,TAMIL NADU,Vellore,3936331,1961688,1974643,2773928,1689330,1140300,20623,865913,486801,653499,69912,417535,TAMIL NADU,VELLORE,12.911026620588236,78.7935781079832,0.6953606078891781,0.4160581366570627,0.0965654397659641,0.18065172012429434,0.4966605947704439,0.4269060773480663,0.3554357416986243,34.431468374363895,High Potential
606,606,606,TAMIL NADU,Tiruvannamalai,2464875,1235889,1228986,1626813,1238177,710163,6445,549077,147061,563102,27529,176242,TAMIL NADU,TIRUVANNAMALAI,12.357726920707071,79.23776362626262,0.6208154470562603,0.5942313397577935,0.04407314684725303,0.0945141095331484,0.33419402837139955,0.20708062796850865,0.2222981350948739,26.35854206748953,High Potential
607,607,607,TAMIL NADU,Viluppuram,3458873,1740819,1718054,2195776,1703249,967314,8472,748444,159272,808042,43311,228172,TAMIL NADU,VILUPPURAM,,,0.5788339036832457,0.5701235048653345,0.042225715386884057,0.11747624905342655,0.3172726278309114,0.164653876610904,0.31223525498762955,26.13034716439332,Medium Potential
608,608,608,TAMIL NADU,Salem,3482056,1781571,1700485,2285562,1694160,1170352,20660,835377,597539,572813,63867,448968,TAMIL NADU,SALEM,11.667074195303327,78.1722196334638,0.614786423526501,0.5557830437881283,0.0940441045177238,0.15490340073557884,0.5206957412949339,0.5105634885914665,0.3143328570456556,36.98599688683621,High Potential
609,609,609,TAMIL NADU,Namakkal,1726601,869280,857321,1176131,898245,627484,8960,441044,257127,370357,31581,265276,TAMIL NADU,NAMAKKAL,11.323866674022346,78.1000701812849,0.6561441042784943,0.6378471930467059,0.0743901891976067,0.13869969867985396,0.5745938460179024,0.40977459186210324,0.15549896924976728,33.78471820693043,High Potential
610,610,610,TAMIL NADU,Erode,2251744,1129868,1121876,1492662,1195773,843684,18604,595211,432398,411286,58861,371015,TAMIL NADU,ERODE,11.583206136781609,77.33027802816092,0.6256405360181181,0.6641577614309536,0.11966686108628538,0.2129600879604141,0.5979942191368032,0.5125117935151076,0.20301400343679923,38.834185795090455,Very High Potential
611,611,611,TAMIL NADU,The Nilgiris,735394,360143,375251,569647,349974,264105,4561,180261,151979,112126,17935,86277,TAMIL NADU,THE NILGIRIS,18.144057391712707,70.14538068618785,0.8119558155184201,0.5298718767467671,0.09181185230877609,0.2058613242256931,0.44229148586834915,0.5754491584786354,0.06581437954481953,35.70762773504794,High Potential
612,612,612,TAMIL NADU,Dindigul,2159775,1080938,1078837,1481834,1105155,713542,9155,500057,269724,443818,38677,209640,TAMIL NADU,DINDIGUL,13.454715809192827,74.79720814484304,0.6643537385134335,0.6170509303910962,0.06594915013307265,0.15350307527969922,0.39702467947733167,0.3780071810769373,0.194692631583519,31.969250812962557,High Potential
613,613,613,TAMIL NADU,Karur,1064493,528184,536309,727044,543298,364661,4915,264949,152420,212241,17995,135831,TAMIL NADU,KARUR,10.824431775862069,77.79647264827587,0.6591670739433138,0.6138432545045319,0.06972380341333084,0.13494650754714224,0.5053673373185389,0.4179772446189749,0.09559131694266741,32.03668199398496,High Potential
614,614,614,TAMIL NADU,Tiruchirappalli,2722290,1352284,1370006,2038981,1213979,875727,30046,651621,423020,452707,79588,333478,TAMIL NADU,TIRUCHIRAPPALLI,10.88959283,78.59084768302574,0.7692307341840332,0.4569133686494832,0.19108541107353952,0.2936332368192826,0.5168174620870356,0.4830500829596438,0.2455890911301916,38.59323570378652,High Potential
